Time,BTC_total_value,Fiat_total_value,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1513842828,0.0028446432667782002,48.316,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842892,0.0028470014454308004,48.438,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842957,0.0028416263389410006,48.389,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843022,0.0028477007627686   ,48.533,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843086,0.0028465848615549004,48.505,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843154,0.0028507577732881997,48.563,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843220,0.0028544756498587003,48.623,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843286,0.0028551179417858996,48.601,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843352,0.0028511551455267   ,48.514,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513843418,0.0028536200520029994,48.553,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
